0, -6, 0.146982920027147, -0.0489943066757157, -2.42521818044793, 4.40948760081442, -2.08225803371792
0, -5, -2.11655404839092, 0.846621619356370, 32.4508890835936, -58.3385008449082, 27.3045271103764
0, -4, 14.5513090826876, -7.27565454134378, -202.514537042604, 359.337963565568, -166.215635112699
0, -3, -64.6724848119448, 43.1149898746299, 784.558081374905, -1374.29030225383, 625.841024898924
0, -2, 218.269636240314, -218.269636240314, -2105.89778668895, 3691.72100801518, -1650.49570613817
0, -1, -698.462835969003, 1396.92567193801, 3339.52543447680, -6984.62835969003, 3164.90972548455
0, 0, 0, -2430.58599668732, -3031.61973428713, 9164.22044282219, -4400.47754781675
0, 1, 698.462835969004, 1396.92567193801, 1941.82369272104, -8437.68974844478, 4400.47754781674
0, 2, -218.269636240314, -218.269636240314, -1375.09870831398, 5675.01054224815, -3164.90972548455
0, 3, 64.6724848119448, 43.1149898746299, 933.708999472452, -2910.26181653751, 1650.49570613817
0, 4, -14.5513090826876, -7.27565454134381, -416.733324006969, 1129.07379734187, -625.841024898923
0, 5, 2.11655404839092, 0.846621619356370, 121.794457022095, -305.524576885230, 166.215635112700
0, 6, -0.146982920027147, -0.0489943066757158, -21.2625492111271, 50.8796075965973, -27.3045271103764
0, 7, 0, 0, 1.69030358031219, -3.91954453405726, 2.08225803371792
